a1,a2,a3,a4,a5,a6,a7,a8,irradiation,temperature,year,month,day,hour,air_temp,azimuth,cloud_opacity,DewpointTemp,dhi,dni,ebh,ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,zenith,AlbedoDaily
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,16,0,-3.4,14,0.0,-8.3,0,0,0,0,0,0,3.5,68.9,0.2,987.5,345,6.8,135,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,16,1,-3.7,-7,0.0,-8.8,0,0,0,0,0,0,3.8,68.0,0.2,987.8,346,6.1,135,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,16,2,-4.2,-27,3.5,-9.5,0,0,0,0,0,0,4.2,66.6,0.2,987.8,348,5.3,132,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09999990463257,2023,3,16,3,-4.7,-45,5.9,-10.3,0,0,0,0,0,0,4.5,64.9,0.3,987.8,345,4.3,126,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09999990463257,2023,3,16,4,-5.5,-60,8.4,-10.9,0,0,0,0,0,0,5.0,65.8,0.3,987.7,337,3.9,118,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09999990463257,2023,3,16,5,-5.8,-73,7.7,-10.7,0,0,0,0,0,0,5.5,68.3,0.2,987.8,329,4.1,109,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333344509204,-6.19999980926514,2023,3,16,6,-6.2,-84,13.6,-10.7,0,0,0,0,0,0,5.8,70.5,0.0,988.4,328,4.4,98,0.14
241.099998474121,237.5,166.199996948242,206.099998474121,229.199996948242,124.099998474121,226.099998474121,244.5,44.8625003745159,-5.09999990463257,2023,3,16,7,-6.2,-95,4.6,-10.8,12,167,16,27,41,42,6.0,69.9,0.0,989.0,328,4.2,88,0.14
534.699989318848,607.0,403.900009155273,510.500007629395,544.500015258789,310.60001373291,591.599983215332,612.5,107.417391901431,-5.09999990463257,2023,3,16,8,-5.4,-107,0.0,-10.9,45,644,134,179,283,452,6.3,65.5,0.0,989.2,327,3.6,78,0.14
2344.49993896484,2397.69995117188,1807.49996948242,2294.49996948242,2390.60003662109,1234.10003662109,2389.89999389648,2514.20007324219,337.269530773163,-3.45000004768372,2023,3,16,9,-4.6,-119,1.3,-10.7,72,776,280,352,539,803,6.8,62.4,0.0,989.0,322,3.1,69,0.14
2052.70007324219,2158.80004882813,1512.09997558594,1938.59997558594,1974.99975585938,1027.30004882813,1924.00012207031,2125.40002441406,302.586886546651,-1.89999997615814,2023,3,16,10,-3.0,-133,5.8,-10.1,119,736,366,485,722,751,7.2,58.3,0.0,988.8,305,2.8,61,0.14
3852.69970703125,3900.2001953125,2902.90014648438,3751.50024414063,3937.2001953125,1958.69970703125,3984.39990234375,4141.2001953125,542.237929982152,-0.800000011920929,2023,3,16,11,-1.6,-149,0.4,-9.6,93,907,532,625,950,764,7.4,54.9,0.0,988.4,280,2.9,54,0.14
2854.6005859375,2740.10009765625,2130.89990234375,2718.39990234375,2844.0,1443.2001953125,2847.099609375,2778.7998046875,397.007406729239,0.200000002980232,2023,3,16,12,-1.4,-167,14.4,-9.5,252,530,338,590,812,611,7.5,54.3,0.0,988.0,259,3.5,50,0.14
1951.5,1788.19970703125,1456.10009765625,1850.99951171875,1947.30029296875,984.2998046875,1953.00048828125,1823.39990234375,265.814289637974,0.200000002980232,2023,3,16,13,-0.5,173,24.5,-9.0,345,278,180,525,643,528,7.5,52.8,0.0,987.5,245,4.4,50,0.14
1683.0,1755.69970703125,1252.39990234375,1566.400390625,1668.39990234375,830.400390625,1665.5,1768.39990234375,258.726667785645,0.200000002980232,2023,3,16,14,0.5,154,36.8,-8.0,377,49,30,408,406,412,7.6,52.7,0.0,986.6,238,5.0,52,0.14
1304.39990234375,1244.80029296875,971.2001953125,1239.7998046875,1295.0,657.3994140625,1290.60009765625,1255.10009765625,194.226924015925,0.200000002980232,2023,3,16,15,1.0,137,44.7,-7.6,294,8,4,298,278,301,7.5,52.3,0.0,986.3,239,5.2,58,0.14
863.099609375,1150.5,835.69921875,1080.60009765625,1095.0,565.30078125,1076.2998046875,1101.69921875,159.696588322228,0.300000011920929,2023,3,16,16,1.5,123,35.6,-7.5,227,71,32,259,269,298,7.1,51.4,0.0,986.0,242,5.2,66,0.14
785.3994140625,770.599609375,585.00048828125,750.39990234375,781.1005859375,401.8994140625,787.2998046875,780.9013671875,85.1384620666504,0.300000011920929,2023,3,16,17,1.6,110,36.4,-6.8,136,14,3,139,132,146,6.6,54.1,0.0,985.6,239,4.6,75,0.14
299.30078125,273.1005859375,218.1005859375,266.7001953125,278.3994140625,135.7998046875,267.6005859375,245.9990234375,52.5794118572684,0.300000011920929,2023,3,16,18,1.2,99,23.5,-5.6,43,28,3,46,47,52,6.2,60.6,0.0,985.6,235,3.6,85,0.14
9.3994140625,2.599609375,2.09912109375,8.599609375,9.599609375,3.2001953125,9.4990234375,3.099609375,0.266666661327084,0.300000011920929,2023,3,16,19,0.2,88,32.5,-5.0,0,0,0,0,0,0,6.0,67.8,0.0,985.7,249,2.8,95,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300000011920929,2023,3,16,20,-0.8,76,40.9,-5.2,0,0,0,0,0,0,5.8,72.4,0.0,985.8,277,2.4,105,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300000011920929,2023,3,16,21,-1.3,64,49.1,-5.4,0,0,0,0,0,0,5.7,73.6,0.0,985.6,304,2.5,115,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,2023,3,16,22,-1.9,50,19.4,-5.6,0,0,0,0,0,0,5.7,75.6,0.0,985.5,322,2.8,123,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,16,23,-2.4,33,4.0,-5.8,0,0,0,0,0,0,5.8,77.5,0.0,985.3,329,3.0,130,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,0,-2.6,14,12.9,-5.9,0,0,0,0,0,0,5.8,77.8,0.0,985.0,327,3.1,134,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,1,-3.3,-7,27.0,-6.3,0,0,0,0,0,0,5.8,79.4,0.0,984.6,325,3.3,135,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,2,-3.8,-27,27.7,-6.6,0,0,0,0,0,0,5.8,80.9,0.0,984.0,325,3.6,132,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,3,-4.2,-45,24.2,-6.7,0,0,0,0,0,0,5.8,82.7,0.0,983.5,325,3.7,126,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,17,4,-4.7,-60,17.3,-6.9,0,0,0,0,0,0,6.0,84.6,0.0,983.2,328,3.7,118,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,17,5,-4.9,-73,33.6,-7.1,0,0,0,0,0,0,6.0,84.6,0.0,983.1,332,3.6,108,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666689018409,-4.0,2023,3,17,6,-5.1,-84,21.8,-7.3,0,0,0,0,0,0,5.9,84.5,0.0,983.4,336,3.3,98,0.15
228.400001525879,278.0,170.599998474121,214.0,220.599998474121,114.900001525879,215.299995422363,278.300003051758,30.6583336095015,-4.0,2023,3,17,7,-5.1,-95,1.9,-7.4,16,105,10,26,35,40,5.7,83.6,0.0,983.6,341,3.1,88,0.15
1519.799949646,1655.5,1137.19998931885,1432.20001220703,1487.10001373291,783.099998474121,1466.79998016357,1661.29997253418,167.125000953674,-2.90000009536743,2023,3,17,8,-4.3,-106,0.0,-7.4,64,507,110,174,257,416,5.4,79.0,0.0,983.8,350,2.9,78,0.15
3579.80004882813,3342.69995117188,2671.99993896484,3382.60003662109,3524.09979248047,1775.60009765625,3502.29992675781,3376.20007324219,343.894444783529,-1.89999997615814,2023,3,17,9,-3.4,-119,0.0,-7.6,90,722,267,357,534,789,5.2,72.2,0.0,984.0,5,3.0,68,0.15
4725.7001953125,4778.40014648438,3522.30017089844,4470.79956054688,4659.1005859375,2238.7998046875,4638.30029296875,4816.69995117188,513.88125038147,-0.800000011920929,2023,3,17,10,-2.3,-133,0.0,-8.2,103,832,415,518,778,817,5.0,63.8,0.0,984.2,16,3.4,60,0.15
5431.7998046875,5700.19970703125,4042.39990234375,5137.6005859375,5365.099609375,2856.89990234375,5343.10009765625,5749.69970703125,655.043754577637,0.200000002980232,2023,3,17,11,-1.5,-149,0.0,-8.5,110,891,528,638,959,775,4.9,58.7,0.0,984.1,16,3.8,54,0.15
6272.1005859375,6186.2001953125,4644.00048828125,5834.3994140625,6107.0,3074.0,6080.69970703125,6083.10009765625,766.224137931035,1.20000004768372,2023,3,17,12,-1.4,-167,0.0,-8.4,118,908,587,705,1058,732,4.8,59.2,0.0,984.1,11,3.8,50,0.15
6791.4990234375,6379.19921875,5080.19921875,6493.7001953125,6775.2001953125,3444.5,6203.400390625,6439.2998046875,758.416668574015,1.20000004768372,2023,3,17,13,-0.9,173,15.1,-8.2,277,505,330,607,823,613,4.6,57.7,0.0,984.0,8,3.9,49,0.15
5439.69921875,5345.400390625,4076.00048828125,5041.2001953125,5410.1005859375,2684.2998046875,5797.5,5457.599609375,646.881903948103,0.749999977648258,2023,3,17,14,-0.2,154,13.8,-8.2,254,519,320,574,787,636,4.5,54.8,0.0,983.8,6,4.1,52,0.15
4457.701171875,4738.80078125,3235.8994140625,4347.701171875,4265.59765625,2354.900390625,4598.19921875,4709.001953125,464.197195463091,1.29999995231628,2023,3,17,15,-0.1,137,11.6,-8.4,205,555,291,496,688,680,4.4,53.8,0.0,983.8,6,4.4,58,0.15
3941.69921875,3625.298828125,2877.201171875,3471.3984375,3763.40234375,1808.80078125,3653.201171875,3633.498046875,407.733334591514,1.29999995231628,2023,3,17,16,-0.1,123,0.0,-8.7,90,790,326,416,626,836,4.3,52.4,0.0,983.8,7,4.7,66,0.15
2317.900390625,2120.400390625,1721.8994140625,2189.5,2341.59765625,1168.099609375,2188.099609375,2154.701171875,236.048648215629,0.200000002980232,2023,3,17,17,0.3,110,0.0,-8.6,66,655,174,240,361,609,4.4,51.5,0.0,983.9,7,4.9,75,0.15
502.30078125,507.30078125,371.798828125,476.099609375,513.400390625,255.599609375,520.0,501.599609375,82.2624992132187,-0.800000011920929,2023,3,17,18,0.4,98,0.0,-7.7,29,301,38,67,98,136,4.4,54.8,0.0,984.0,4,4.6,85,0.15
7.5,6.69921875,5.501953125,6.80078125,7.5,3.69921875,7.19921875,6.900390625,0.891666668777665,-0.800000011920929,2023,3,17,19,-0.7,87,2.0,-6.8,0,0,0,0,0,0,4.6,63.2,0.0,984.2,0,4.4,95,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,17,20,-2.0,76,7.9,-6.7,0,0,0,0,0,0,4.8,70.5,0.0,984.4,3,4.9,105,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,17,21,-2.4,64,1.6,-6.8,0,0,0,0,0,0,4.9,72.0,0.0,984.6,7,5.4,115,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,22,-3.2,50,5.1,-7.3,0,0,0,0,0,0,4.9,73.3,0.0,984.6,8,5.6,123,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,17,23,-4.0,33,1.6,-7.9,0,0,0,0,0,0,5.0,74.3,0.0,984.4,7,5.5,130,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,18,0,-4.2,14,13.8,-8.2,0,0,0,0,0,0,5.0,74.0,0.0,984.2,6,5.5,134,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,18,1,-4.6,-7,15.4,-8.4,0,0,0,0,0,0,4.9,75.3,0.0,984.0,8,5.6,134,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,18,2,-5.0,-27,17.4,-8.6,0,0,0,0,0,0,4.9,75.9,0.0,983.7,10,5.6,131,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,18,3,-5.2,-45,27.3,-8.7,0,0,0,0,0,0,5.0,76.7,0.0,983.4,8,5.7,125,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,18,4,-5.6,-60,19.8,-8.8,0,0,0,0,0,0,5.0,77.9,0.0,983.1,3,5.5,117,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2023,3,18,5,-5.7,-72,29.4,-9.0,0,0,0,0,0,0,5.1,77.5,0.0,982.7,353,5.2,108,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058333333581686,-4.0,2023,3,18,6,-5.6,-84,24.8,-9.0,0,0,0,0,0,0,5.5,76.9,0.0,982.5,341,5.3,98,0.14
187.799995422363,185.300003051758,139.900001525879,149.400001525879,165.100006103516,95.0999984741211,181.599998474121,189.900001525879,28.0933330615362,-4.0,2023,3,18,7,-4.8,-95,26.9,-8.4,18,25,3,21,22,26,5.9,75.9,0.0,982.6,335,5.8,88,0.14
591.300010681152,590.300003051758,456.699989318848,583.499992370605,613.899993896484,295.500007629395,612.599983215332,620.599998474121,63.8666664305187,-2.90000009536743,2023,3,18,8,-3.3,-106,43.3,-7.2,83,35,5,88,87,101,5.9,74.1,0.0,982.4,334,6.0,78,0.14
1762.59994506836,2093.99996948242,1456.50004577637,1703.70010375977,1704.20007324219,900.899993896484,1865.00009155273,2047.69995117188,318.686583635284,-1.89999997615814,2023,3,18,9,-2.2,-118,58.0,-6.5,153,0,0,153,141,153,5.7,72.1,0.0,982.5,345,6.2,68,0.14
3614.5,3385.09997558594,2476.59991455078,3240.69995117188,3328.59997558594,1673.19995117188,3028.40002441406,3069.80004882813,414.082202200162,-0.300000004470348,2023,3,18,10,-0.6,-132,27.4,-6.4,292,161,80,372,414,443,5.6,65.2,0.0,982.4,4,6.6,60,0.14
4169.80004882813,3601.09985351563,2893.5,3528.60034179688,4076.69995117188,1856.30004882813,3767.89990234375,3497.7001953125,532.84094724984,1.29999995231628,2023,3,18,11,0.5,-149,37.8,-6.3,361,54,34,394,395,401,5.6,60.3,0.0,982.3,17,6.5,53,0.14
4268.39990234375,4355.00048828125,3434.60009765625,4023.69970703125,4135.099609375,2192.39990234375,4455.89990234375,4391.60009765625,583.693149723419,1.29999995231628,2023,3,18,12,0.4,-167,30.2,-6.3,380,164,106,486,541,494,5.7,60.6,0.0,982.3,18,6.2,49,0.14
3645.10009765625,3777.59912109375,2733.90014648438,3435.5,3548.80078125,1841.89990234375,3504.79931640625,3713.10009765625,533.326145697077,2.5,2023,3,18,13,1.2,173,41.0,-6.3,407,11,7,414,389,415,5.8,57.6,0.0,982.1,17,5.9,49,0.14
3084.8994140625,2747.80078125,2095.8994140625,2847.89990234375,3031.7998046875,1392.900390625,2793.5009765625,2766.2001953125,482.424325107884,1.73333334922791,2023,3,18,14,2.0,154,50.6,-6.1,321,0,0,321,296,321,6.0,55.0,0.0,981.9,14,5.7,52,0.14
3026.80078125,2854.0,2220.2001953125,2696.599609375,3031.69921875,1385.8994140625,2950.599609375,2969.599609375,459.767364629642,1.90000000596046,2023,3,18,15,2.2,137,41.3,-6.0,309,9,5,314,293,317,6.4,54.8,0.0,982.2,12,6.1,58,0.14
1485.8994140625,1414.69921875,1199.69970703125,1390.900390625,1485.30078125,785.5,1577.2001953125,1421.8994140625,207.537000045776,1.39999997615814,2023,3,18,16,2.1,122,28.6,-5.6,230,99,43,273,291,332,6.9,57.0,0.0,982.5,11,6.2,65,0.14
612.80078125,607.701171875,449.2001953125,576.6005859375,607.900390625,327.30078125,602.0,620.80078125,69.0526315789474,0.300000011920929,2023,3,18,17,1.8,110,50.4,-4.6,102,0,0,102,94,102,7.4,62.8,0.0,983.0,9,5.6,75,0.14
163.400390625,150.099609375,116.20068359375,147.798828125,149.599609375,84.8994140625,156.5,154.7998046875,14.5166664719582,0.300000011920929,2023,3,18,18,1.6,98,22.6,-3.4,40,0,0,40,36,40,7.7,69.4,0.0,983.6,3,4.7,84,0.14
3.0,2.7998046875,3.49951171875,3.30078125,5.5,1.7998046875,4.5,3.1005859375,0.3666666628172,-0.800000011920929,2023,3,18,19,0.8,87,34.7,-2.8,0,0,0,0,0,0,7.8,76.9,0.0,984.1,356,4.3,95,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,2023,3,18,20,-0.8,76,31.2,-3.2,0,0,0,0,0,0,8.2,83.8,0.0,984.7,357,4.3,105,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,2023,3,18,21,-1.3,64,22.9,-3.6,0,0,0,0,0,0,8.8,85.0,0.0,985.1,0,4.2,114,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,2023,3,18,22,-2.0,49,20.3,-4.0,0,0,0,0,0,0,9.4,85.9,0.0,985.5,356,4.1,123,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,2023,3,18,23,-2.5,33,44.7,-4.4,0,0,0,0,0,0,9.5,87.1,0.0,985.7,352,4.1,129,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,19,0,-2.4,13,5.4,-4.4,0,0,0,0,0,0,9.4,85.8,0.0,985.8,354,4.0,133,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,19,1,-2.6,-7,0.0,-4.7,0,0,0,0,0,0,9.2,85.2,0.0,985.9,1,3.7,134,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,19,2,-2.8,-27,0.0,-5.0,0,0,0,0,0,0,9.1,84.8,0.0,985.9,7,3.3,131,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,19,3,-3.3,-45,2.6,-5.4,0,0,0,0,0,0,8.9,85.1,0.0,985.7,8,2.9,125,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,19,4,-4.0,-59,0.0,-6.0,0,0,0,0,0,0,8.5,86.6,0.0,986.0,358,2.9,117,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90000009536743,2023,3,19,5,-4.5,-72,0.0,-6.3,0,0,0,0,0,0,8.2,87.2,0.0,986.2,351,3.0,108,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141666668777665,-2.90000009536743,2023,3,19,6,-4.9,-84,0.0,-6.7,0,0,0,0,0,0,8.0,87.2,0.0,986.4,357,3.0,97,0.14
152.200004577637,165.299995422363,109.099998474121,136.200004577637,143.900001525879,73.1999969482422,148.599998474121,171.400001525879,37.2846158284407,-2.90000009536743,2023,3,19,7,-4.6,-95,0.0,-6.6,19,106,11,31,38,50,7.8,86.2,0.0,986.7,1,2.8,87,0.14
1023.99994659424,1146.29998016357,893.099983215332,1118.29999542236,1144.59999847412,593.099990844727,955.500038146973,1141.39998626709,184.035294925465,-1.34999999403954,2023,3,19,8,-3.4,-106,0.0,-6.0,69,485,111,181,256,436,7.7,82.5,0.0,986.9,359,2.4,77,0.14
3506.7001953125,3311.70007324219,2445.39999389648,3098.60009765625,3230.60009765625,1644.89996337891,3427.29986572266,3348.59991455078,362.029409969554,0.700000025331974,2023,3,19,9,-2.6,-118,0.0,-5.8,96,694,265,361,526,779,7.8,78.9,0.0,987.2,352,1.9,68,0.14
4543.29956054688,4675.19995117188,3377.90002441406,4279.2998046875,4470.99951171875,2269.69995117188,4466.10009765625,4713.80029296875,535.699996050666,2.29999995231628,2023,3,19,10,-0.8,-132,0.4,-4.5,115,788,401,516,757,798,8.3,76.0,0.0,987.4,331,1.4,59,0.14
5405.00048828125,5579.2998046875,4094.2001953125,5197.900390625,5438.1005859375,2756.2001953125,5330.0,5619.39990234375,670.023523667279,3.40000009536743,2023,3,19,11,0.9,-149,1.3,-3.1,130,822,497,627,920,752,8.7,74.9,0.0,987.5,291,1.4,53,0.14
5900.900390625,5961.6005859375,4394.39990234375,5581.19970703125,5851.6005859375,2957.80029296875,5818.6005859375,5998.39990234375,753.118751525879,4.5,2023,3,19,12,1.2,-167,0.4,-2.8,124,874,574,697,1029,722,9.1,74.7,0.0,987.2,267,1.9,49,0.14
6014.4990234375,5954.7001953125,4477.49951171875,5685.5,5969.69921875,3011.0,5952.7998046875,5989.69921875,780.062496185303,5.59999990463257,2023,3,19,13,2.2,173,0.0,-2.7,123,880,584,707,1043,717,9.6,70.6,0.0,986.8,259,2.2,48,0.14
5519.5,5300.599609375,4112.70068359375,5225.7998046875,5489.7998046875,2769.7998046875,5477.5,5348.80078125,646.337346088455,5.59999990463257,2023,3,19,14,3.4,154,2.8,-2.2,151,778,487,638,926,721,10.0,66.8,0.0,986.2,258,2.4,51,0.14
4397.099609375,4265.5009765625,3283.49853515625,4157.69921875,4403.7001953125,2211.2998046875,4410.3984375,4318.400390625,526.450411205449,6.69999980926514,2023,3,19,15,3.8,137,9.6,-2.2,189,575,313,502,696,679,10.3,65.1,0.0,985.5,265,2.2,57,0.14
2361.701171875,2237.298828125,1766.900390625,2250.6005859375,2375.400390625,1197.30078125,2387.599609375,2279.599609375,314.010810027251,5.59999990463257,2023,3,19,16,3.9,122,24.1,-2.6,210,231,103,313,374,444,10.6,62.8,0.0,985.3,276,1.9,65,0.14
1078.298828125,1047.30078125,805.599609375,1021.900390625,1080.099609375,542.3984375,1085.701171875,1059.69921875,132.288888719347,5.59999990463257,2023,3,19,17,4.4,109,28.1,-2.8,138,107,26,164,175,232,11.0,60.0,0.0,985.5,301,1.3,74,0.14
540.0,488.3984375,401.7001953125,512.80078125,538.099609375,271.5,538.400390625,484.400390625,86.189286163875,3.95000004768372,2023,3,19,18,4.6,98,24.0,-2.1,44,51,8,52,56,73,11.3,61.9,0.0,985.4,343,1.1,84,0.14
9.80078125,5.400390625,6.6005859375,8.5,9.701171875,5.0,8.69921875,5.400390625,0.991666665300727,2.29999995231628,2023,3,19,19,3.6,87,22.8,-1.5,0,0,0,0,0,0,11.5,69.6,0.0,985.4,9,1.8,94,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29999995231628,2023,3,19,20,2.0,75,41.9,-1.8,0,0,0,0,0,0,11.6,75.9,0.0,985.8,16,3.1,104,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20000004768372,2023,3,19,21,1.6,63,50.1,-1.7,0,0,0,0,0,0,11.7,78.4,0.0,986.0,23,4.4,114,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20000004768372,2023,3,19,22,1.0,49,43.8,-2.0,0,0,0,0,0,0,11.7,80.4,0.0,986.0,32,5.8,122,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.300000004470348,2023,3,19,23,-0.0,32,50.1,-3.1,0,0,0,0,0,0,11.6,79.9,0.0,986.3,37,7.7,129,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89999997615814,2023,3,20,0,-0.8,13,49.9,-4.4,0,0,0,0,0,0,11.2,76.0,0.0,986.8,37,9.5,133,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45000004768372,2023,3,20,1,-2.8,-7,55.4,-7.2,0,0,0,0,0,0,10.6,71.4,0.0,987.4,38,10.3,134,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09999990463257,2023,3,20,2,-4.8,-27,55.7,-10.0,0,0,0,0,0,0,9.8,66.7,0.0,987.8,40,10.4,131,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.19999980926514,2023,3,20,3,-6.4,-45,40.8,-12.5,0,0,0,0,0,0,8.8,62.2,0.0,988.1,43,10.4,125,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.30000019073486,2023,3,20,4,-7.7,-59,42.4,-14.2,0,0,0,0,0,0,7.5,59.9,0.0,988.6,45,10.3,116,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.39999961853027,2023,3,20,5,-7.8,-72,50.9,-14.4,0,0,0,0,0,0,5.8,58.9,0.0,989.0,48,10.0,107,0.15
0.400000005960464,0.800000011920929,0.300000004470348,0.100000001490116,0.400000005960464,0.200000002980232,0.400000005960464,1.30000001192093,0.145454548299313,-9.60000038146973,2023,3,20,6,-7.9,-84,32.7,-14.6,0,0,0,0,0,0,4.3,58.4,0.0,989.7,51,9.6,97,0.15
268.499993890524,313.899996936321,211.299998469651,274.89999999851,272.300012201071,141.999996945262,239.09999999404,321.800006091595,52.9857141801289,-9.60000038146973,2023,3,20,7,-8.3,-95,9.7,-16.1,19,191,21,40,54,80,2.9,53.5,0.0,990.4,54,9.7,87,0.15
1975.10000610352,1881.30000305176,1468.60001373291,1653.29998779297,1732.69995117188,914.20002746582,1923.19995117188,1914.10006713867,205.30624961853,-8.5,2023,3,20,8,-8.2,-106,0.0,-18.2,52,703,164,216,317,578,1.9,44.7,0.0,991.0,57,10.1,77,0.15
3658.89990234375,3777.5,2734.09991455078,3498.80010986328,3640.89984130859,1870.20007324219,3580.90014648438,3815.29992675781,377.035292681526,-6.85000014305115,2023,3,20,9,-7.5,-118,0.4,-19.2,71,867,335,406,601,905,1.4,38.7,0.0,991.4,61,10.3,67,0.15
5233.60009765625,5241.599609375,3904.70031738281,5293.7998046875,5515.60009765625,2670.19970703125,5143.99951171875,5282.89990234375,551.299999237061,-4.44999992847443,2023,3,20,10,-5.7,-132,0.0,-20.2,76,970,500,576,856,903,1.2,31.1,0.0,991.7,64,10.1,59,0.15
6109.1005859375,6211.900390625,4554.40014648438,5819.80029296875,6071.60009765625,3124.900390625,6023.6005859375,6255.89990234375,693.273688065378,-2.70000004768372,2023,3,20,11,-3.9,-148,0.0,-19.6,81,1014,618,699,1039,844,1.1,28.6,0.0,991.9,67,9.8,52,0.15
6694.8994140625,6677.0,4990.69921875,6258.599609375,6535.7001953125,3313.7001953125,6614.7001953125,6714.2001953125,781.713636918501,-1.60000002384186,2023,3,20,12,-3.6,-167,0.0,-17.5,79,1037,686,765,1139,793,1.3,33.1,0.0,991.7,69,9.5,49,0.15
6958.2001953125,6706.7998046875,5185.30078125,6499.900390625,6797.1005859375,3503.2998046875,6888.8994140625,6736.099609375,815.683336046007,-1.60000002384186,2023,3,20,13,-2.4,173,0.0,-16.0,80,1033,691,770,1145,782,1.6,34.4,0.0,991.5,70,9.3,48,0.15
